permutation,gini,feature
0.004989488799185963,0.029515347118537552,W1
0.004752873009731225,0.02311282128855249,W1_err
-0.024703046232788257,0.014779479103955866,g_cmodel_mag
0.0020444594345160696,0.012018457374837381,r_cmodel_mag
0.010119219565110082,0.013787071125242994,i_cmodel_mag
0.019419744590630856,0.01864082090512662,z_cmodel_mag
0.026331181721471142,0.018622789404256254,y_cmodel_mag
-0.02391959616883062,0.015215074020728643,g_cmodel_magsigma
0.0001929186407377085,0.011410041074581075,r_cmodel_magsigma
-0.004571997517447486,0.011943224243803806,i_cmodel_magsigma
0.0028167531415100866,0.015487977281629832,z_cmodel_magsigma
0.003963123611253061,0.01629605461693006,y_cmodel_magsigma
0.027539942174335735,0.007583153849935926,g_cmodel_fracdev
0.02615713319761337,0.01276929316186069,r_cmodel_fracdev
-0.00026015630373784254,0.017652091102084818,i_cmodel_fracdev
0.005281632443647284,0.017309495200610522,z_cmodel_fracdev
-0.0027526519608305953,0.01109240081710025,y_cmodel_fracdev
-0.029698690410279022,0.016103876225154766,g_kronflux_mag
-0.0052139535007615185,0.0120465676607554,r_kronflux_mag
0.018876191528108526,0.014159481188748501,i_kronflux_mag
0.03064957098142196,0.01785684592666674,z_kronflux_mag
0.037105468435962276,0.01764202949814755,y_kronflux_mag
-0.029299466769926712,0.015234899970267644,g_kronflux_magsigma
-0.00540626746851125,0.011851323018483259,r_kronflux_magsigma
-0.005555804820851422,0.011848560933429935,i_kronflux_magsigma
0.0029123637422002746,0.01478600337910464,z_kronflux_magsigma
0.006800162076461465,0.014711263982232008,y_kronflux_magsigma
-0.004326769534634918,0.012304295514519979,i_kronflux_radius
-0.004717894647105332,0.011696948397656573,r_sdssshape_shape11
-0.005308379688862404,0.011450705629203424,i_sdssshape_shape11
-0.005004433714546915,0.011271661507376313,z_sdssshape_shape11
-0.005624986105248493,0.011547347959356687,y_sdssshape_shape11
-0.005449996212990767,0.011381592550200284,r_sdssshape_shape12
-0.006111203415339439,0.011190830538142536,i_sdssshape_shape12
-0.006374606534433336,0.01121992535003535,z_sdssshape_shape12
-0.006146941217297123,0.011358510711705315,y_sdssshape_shape12
-0.005476097749432585,0.011676956477979939,r_sdssshape_shape22
-0.004792777647966484,0.011460992359921474,i_sdssshape_shape22
-0.004750373838889987,0.011144811702797859,z_sdssshape_shape22
-0.00536470827251793,0.011574642555961913,y_sdssshape_shape22
0.009070365448875517,0.011149455689713325,r_sdssshape_shape11sigma
-0.0041054676119554045,0.011938682259753173,i_sdssshape_shape11sigma
-0.0022893498724683528,0.013388745967343824,z_sdssshape_shape11sigma
-0.003447380743145804,0.016365809867046117,y_sdssshape_shape11sigma
0.007631536069093873,0.011113569221760497,r_sdssshape_shape12sigma
-0.004965575610547446,0.011758352544217032,i_sdssshape_shape12sigma
-0.0028502773548775284,0.013574664193758875,z_sdssshape_shape12sigma
-0.0064789548882174435,0.01672471611341065,y_sdssshape_shape12sigma
0.006869814865876604,0.011142782610583605,r_sdssshape_shape22sigma
-0.0032112213690836202,0.013372420943132741,i_sdssshape_shape22sigma
0.0013340323180565106,0.016539329951211237,z_sdssshape_shape22sigma
0.002968863052881243,0.023962563761822243,y_sdssshape_shape22sigma
0.07763063612001657,0.0748109755408095,gr
-0.0367595533770253,0.056608113406699585,ri
0.010076858974435629,0.023175369163430055,iz
0.004185923305040233,0.014574634348250853,zy
-0.03963030159948958,0.026801552843006816,W1g
0.0023503759254227172,0.02068685083677987,W1r
0.00932043408192403,0.01659649771010284,W1i
0.012837466531793998,0.016253690440923955,W1z
0.014763708847759646,0.016705557858620313,W1y
