permutation,gini,feature
0.002644850002033109,0.029515347118537552,W1
-0.0013859031106315811,0.02311282128855249,W1_err
-0.008961881865206115,0.014779479103955866,g_cmodel_mag
-0.0017568547600093447,0.012018457374837381,r_cmodel_mag
0.009195479361054026,0.013787071125242994,i_cmodel_mag
0.013198361423857108,0.01864082090512662,z_cmodel_mag
0.011752553982278405,0.018622789404256254,y_cmodel_mag
-0.009597812108654328,0.015215074020728643,g_cmodel_magsigma
-0.0002217807263140692,0.011410041074581075,r_cmodel_magsigma
-0.0008556697660843845,0.011943224243803806,i_cmodel_magsigma
0.0006084144965796309,0.015487977281629832,z_cmodel_magsigma
-0.00011778350640560357,0.01629605461693006,y_cmodel_magsigma
0.010746700783826927,0.007583153849935926,g_cmodel_fracdev
0.021333969329732194,0.01276929316186069,r_cmodel_fracdev
-0.0023669868908708183,0.017652091102084818,i_cmodel_fracdev
-0.00022189705905036514,0.017309495200610522,z_cmodel_fracdev
-0.0013798380412074855,0.01109240081710025,y_cmodel_fracdev
-0.008570065641846073,0.016103876225154766,g_kronflux_mag
-0.003588698668222534,0.0120465676607554,r_kronflux_mag
0.01104395319277455,0.014159481188748501,i_kronflux_mag
0.013609731736165273,0.01785684592666674,z_kronflux_mag
0.01265212837900461,0.01764202949814755,y_kronflux_mag
-0.01056217845624822,0.015234899970267644,g_kronflux_magsigma
-0.0016765842531411002,0.011851323018483259,r_kronflux_magsigma
-0.001007564809072085,0.011848560933429935,i_kronflux_magsigma
0.00015971464056052653,0.01478600337910464,z_kronflux_magsigma
0.0016144574870929536,0.014711263982232008,y_kronflux_magsigma
-0.00047833640326970056,0.012304295514519979,i_kronflux_radius
-0.0015772613860017086,0.011696948397656573,r_sdssshape_shape11
-0.0028805854120777705,0.011450705629203424,i_sdssshape_shape11
-0.0016423896101142772,0.011271661507376313,z_sdssshape_shape11
-0.002529483636043365,0.011547347959356687,y_sdssshape_shape11
-0.0021490678559984064,0.011381592550200284,r_sdssshape_shape12
-0.002862436016125051,0.011190830538142536,i_sdssshape_shape12
-0.0031152993645883567,0.01121992535003535,z_sdssshape_shape12
-0.002974031995173987,0.011358510711705315,y_sdssshape_shape12
-0.0014094390823674585,0.011676956477979939,r_sdssshape_shape22
-0.0020824692288436975,0.011460992359921474,i_sdssshape_shape22
-0.002174166419278515,0.011144811702797859,z_sdssshape_shape22
-0.0027651075545041723,0.011574642555961913,y_sdssshape_shape22
0.001497744305551311,0.011149455689713325,r_sdssshape_shape11sigma
-0.0018236993319378225,0.011938682259753173,i_sdssshape_shape11sigma
-0.0009497929550637366,0.013388745967343824,z_sdssshape_shape11sigma
-0.0017705502134376383,0.016365809867046117,y_sdssshape_shape11sigma
0.0014377540067539811,0.011113569221760497,r_sdssshape_shape12sigma
-0.001228924629712469,0.011758352544217032,i_sdssshape_shape12sigma
-0.00048585532232166734,0.013574664193758875,z_sdssshape_shape12sigma
-0.0031260286009481275,0.01672471611341065,y_sdssshape_shape12sigma
0.0006310629153192249,0.011142782610583605,r_sdssshape_shape22sigma
-3.7436135646625366e-06,0.013372420943132741,i_sdssshape_shape22sigma
0.0005445029821128747,0.016539329951211237,z_sdssshape_shape22sigma
-0.0017333489896172634,0.023962563761822243,y_sdssshape_shape22sigma
0.07423305046472488,0.0748109755408095,gr
-0.01240730581606364,0.056608113406699585,ri
0.017487953411759533,0.023175369163430055,iz
0.0020909253399399677,0.014574634348250853,zy
-0.010392056872882064,0.026801552843006816,W1g
-0.002481065711025391,0.02068685083677987,W1r
0.0056793501692457005,0.01659649771010284,W1i
0.001906174044154089,0.016253690440923955,W1z
0.0029437506840289673,0.016705557858620313,W1y
