permutation,gini,feature
0.009074230014360992,0.029515347118537552,W1
0.015589361175974759,0.02311282128855249,W1_err
-0.02950256634029047,0.014779479103955866,g_cmodel_mag
0.014054204826495683,0.012018457374837381,r_cmodel_mag
0.012970611410523192,0.013787071125242994,i_cmodel_mag
0.030293831115235165,0.01864082090512662,z_cmodel_mag
0.053757548705585224,0.018622789404256254,y_cmodel_mag
-0.021032074841950094,0.015215074020728643,g_cmodel_magsigma
0.009204477598968511,0.011410041074581075,r_cmodel_magsigma
-0.003980969464915514,0.011943224243803806,i_cmodel_magsigma
0.021621291465108772,0.015487977281629832,z_cmodel_magsigma
0.02905806565277828,0.01629605461693006,y_cmodel_magsigma
0.06245551326797769,0.007583153849935926,g_cmodel_fracdev
0.03197294982031277,0.01276929316186069,r_cmodel_fracdev
0.03169150019582508,0.017652091102084818,i_cmodel_fracdev
0.022075637566198236,0.017309495200610522,z_cmodel_fracdev
0.01807739595560613,0.01109240081710025,y_cmodel_fracdev
-0.04249742117927461,0.016103876225154766,g_kronflux_mag
0.0043835116870111395,0.0120465676607554,r_kronflux_mag
0.03973339015347425,0.014159481188748501,i_kronflux_mag
0.06047069738561776,0.01785684592666674,z_kronflux_mag
0.08174321015198734,0.01764202949814755,y_kronflux_mag
-0.03498529973085782,0.015234899970267644,g_kronflux_magsigma
-3.383183897513279e-05,0.011851323018483259,r_kronflux_magsigma
-0.003992379500097805,0.011848560933429935,i_kronflux_magsigma
0.03177732225827512,0.01478600337910464,z_kronflux_magsigma
0.03338023477358939,0.014711263982232008,y_kronflux_magsigma
-0.001640807298951108,0.012304295514519979,i_kronflux_radius
-0.000968638457308435,0.011696948397656573,r_sdssshape_shape11
0.0026065153663430616,0.011450705629203424,i_sdssshape_shape11
0.002153113144589399,0.011271661507376313,z_sdssshape_shape11
0.0014308678098662875,0.011547347959356687,y_sdssshape_shape11
-0.0003897092008409153,0.011381592550200284,r_sdssshape_shape12
2.1225048237797733e-05,0.011190830538142536,i_sdssshape_shape12
-0.0005225921281044784,0.01121992535003535,z_sdssshape_shape12
-0.0003477867410893361,0.011358510711705315,y_sdssshape_shape12
-0.00016792336181692402,0.011676956477979939,r_sdssshape_shape22
0.0013802237329157419,0.011460992359921474,i_sdssshape_shape22
0.0019758573241410726,0.011144811702797859,z_sdssshape_shape22
0.0019495674976643211,0.011574642555961913,y_sdssshape_shape22
0.042016344821292906,0.011149455689713325,r_sdssshape_shape11sigma
0.002024298038555694,0.011938682259753173,i_sdssshape_shape11sigma
0.0044107803253038425,0.013388745967343824,z_sdssshape_shape11sigma
0.012634561014983633,0.016365809867046117,y_sdssshape_shape11sigma
0.02986656659456673,0.011113569221760497,r_sdssshape_shape12sigma
-0.0034051459669412845,0.011758352544217032,i_sdssshape_shape12sigma
-0.0031676780149374286,0.013574664193758875,z_sdssshape_shape12sigma
0.006393457544837555,0.01672471611341065,y_sdssshape_shape12sigma
0.03304479558762846,0.011142782610583605,r_sdssshape_shape22sigma
-3.8848331701146765e-05,0.013372420943132741,i_sdssshape_shape22sigma
0.006630573597504501,0.016539329951211237,z_sdssshape_shape22sigma
0.03451515650531003,0.023962563761822243,y_sdssshape_shape22sigma
-0.006347521879768725,0.0748109755408095,gr
-0.032271984605496774,0.056608113406699585,ri
0.009241494181840337,0.023175369163430055,iz
0.018484430958915703,0.014574634348250853,zy
-0.04983048527917224,0.026801552843006816,W1g
0.03775091507586564,0.02068685083677987,W1r
0.034430138919080144,0.01659649771010284,W1i
0.04836452939017274,0.016253690440923955,W1z
0.059314957447379024,0.016705557858620313,W1y
