permutation,gini,feature
0.008333489192655308,0.016726144575284888,W1
0.004447852896083774,0.01332938414613344,W1_err
-0.0002862601347535983,0.012084122983280479,g_cmodel_mag
0.0006812831643629261,0.013913712840000432,r_cmodel_mag
0.00220417902144047,0.011597123826081033,i_cmodel_mag
0.0023778903492724934,0.011369487968613182,z_cmodel_mag
0.0030056446610670826,0.012091926475188317,y_cmodel_mag
1.74172025646883e-05,0.010529011789931089,g_cmodel_magsigma
0.0008161476982291674,0.01018661494183355,r_cmodel_magsigma
0.0006266242627018433,0.008017589519104279,i_cmodel_magsigma
-0.0009016462353812852,0.009533959386484797,z_cmodel_magsigma
-4.485708844115255e-05,0.010090144713373808,y_cmodel_magsigma
0.004833133993908427,0.00409686971042046,g_cmodel_fracdev
0.006369797065367111,0.006675192742343953,r_cmodel_fracdev
0.005361167444474939,0.009846018333994547,i_cmodel_fracdev
0.0019240298611978475,0.007997094336848863,z_cmodel_fracdev
0.002799893127445774,0.006538585955600183,y_cmodel_fracdev
-0.00031856024466647703,0.010889827091467083,g_kronflux_mag
0.0013315089254645196,0.013082436652599099,r_kronflux_mag
0.0020787156899783423,0.012410466828996932,i_kronflux_mag
0.0023092315262493632,0.012216836077783507,z_kronflux_mag
0.0036032624689203985,0.011692404709851754,y_kronflux_mag
-8.044740552948237e-05,0.010423020843671667,g_kronflux_magsigma
0.000656408383541122,0.013361236707615506,r_kronflux_magsigma
0.0002955466909408955,0.00960918819440651,i_kronflux_magsigma
-0.0001309620481453333,0.009580347812881638,z_kronflux_magsigma
-0.0008105237206523785,0.008908519971478969,y_kronflux_magsigma
-0.00021629687476180473,0.0077335234063037155,i_kronflux_radius
9.760789024282346e-05,0.007273429010433526,r_sdssshape_shape11
-0.00025963091773680463,0.007201328119172011,i_sdssshape_shape11
-0.0007075014690297218,0.007133492514502537,z_sdssshape_shape11
-0.00017926482376144173,0.007199394822237838,y_sdssshape_shape11
0.000135071930176441,0.007339528915510462,r_sdssshape_shape12
0.0003216242619726121,0.0071906461349677785,i_sdssshape_shape12
0.00012733897960629884,0.007184139969105348,z_sdssshape_shape12
0.00032618468652763816,0.0072912881667052095,y_sdssshape_shape12
0.00034498980892760933,0.007385439037717205,r_sdssshape_shape22
-0.00013876740756202377,0.0071704614745214225,i_sdssshape_shape22
-0.0005265774172377539,0.007124150257721515,z_sdssshape_shape22
-0.00034285370716202745,0.007280698939068077,y_sdssshape_shape22
0.0006263145779544418,0.007190920396402519,r_sdssshape_shape11sigma
0.0007441116018590174,0.007715825488032737,i_sdssshape_shape11sigma
0.00047521140057127376,0.007961467025607972,z_sdssshape_shape11sigma
0.0010435818011385785,0.008577462387803771,y_sdssshape_shape11sigma
0.00035148485264154444,0.00726061799177434,r_sdssshape_shape12sigma
0.00010895007929260607,0.007530896540445964,i_sdssshape_shape12sigma
0.00018062468365243056,0.008543778307436491,z_sdssshape_shape12sigma
0.0009825254282713007,0.008901188267967097,y_sdssshape_shape12sigma
0.0015911662574032241,0.007521663529829301,r_sdssshape_shape22sigma
0.0018893504088723923,0.008396192076622365,i_sdssshape_shape22sigma
0.0007755994139267974,0.009839786820374619,z_sdssshape_shape22sigma
0.0013101974329215633,0.010426366720600608,y_sdssshape_shape22sigma
0.07120562972496243,0.04490085554252375,gr
0.017282153150331842,0.03772206638504491,ri
0.004856972895676437,0.020622076245335092,iz
0.0029240760680293576,0.011161816642128407,zy
0.011936167942682116,0.022071911261963954,W1g
0.01952654096391393,0.024720604480614382,W1r
0.009946927131206188,0.019261921315493206,W1i
0.009796722990587462,0.016625243235046584,W1z
0.008993102894953734,0.015919681770928392,W1y
0.1584056433621862,0.3058228676647869,z_cl_near
